Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
01:17:17 AM 497673880 495870612  29840192      5.66        24  11270400 148919720     27.79   2767600  19428816         0
01:17:19 AM 497669248 495865992  29844824      5.66        24  11275440 148919720     27.79   2767608  19434480         0
01:17:21 AM 497672840 495869620  29841232      5.66        24  11270524 148851580     27.78   2767636  19430164         0
01:17:23 AM 497730808 495927604  29783264      5.65        24  11270400 148779872     27.76   2767600  19372668         0
01:17:25 AM 497729768 495926636  29784304      5.65        24  11270832 148769804     27.76   2768068  19372972         0
01:17:27 AM 497728708 495925624  29785364      5.65        24  11270904 148769436     27.76   2768120  19372508         0
01:17:29 AM 497710764 495907732  29803308      5.65        24  11270340 148855476     27.78   2767580  19392584         0
01:17:31 AM 497710304 495907304  29803768      5.65        24  11270524 148838244     27.77   2767628  19392536         0
01:17:33 AM 497677884 495874840  29836188      5.66        24  11282496 148838244     27.77   2767592  19423876         0
01:17:35 AM 497671504 495868500  29842568      5.66        24  11270400 149037096     27.81   2767608  19431052         0
01:17:37 AM 497670196 495867208  29843876      5.66        24  11270460 148965656     27.80   2767616  19431636         0
01:17:39 AM 497651528 495848564  29862544      5.66        24  11270460 148965656     27.80   2767640  19451148         0
01:17:41 AM 497651384 495848412  29862688      5.66        24  11270400 148885828     27.78   2767600  19450820         0
01:17:43 AM 497650612 495847672  29863460      5.66        24  11270460 148808980     27.77   2768136  19452164         0
01:17:45 AM 497649800 495846872  29864272      5.66        24  11270400 148873372     27.78   2767616  19451532         0
01:17:47 AM 497632120 495829120  29881952      5.66        24  11270400 148860316     27.78   2767608  19470736         0
01:17:49 AM 497632200 495829220  29881872      5.66        24  11270400 148860316     27.78   2767592  19470344         0
01:17:51 AM 497630704 495827756  29883368      5.66        24  11270400 148989100     27.80   2767592  19471696         0
01:17:53 AM 497631136 495828232  29882936      5.66        24  11270340 149053492     27.81   2767584  19470772         0
01:17:55 AM 497630856 495827980  29883216      5.66        24  11270400 149049288     27.81   2767600  19471296         0
01:17:57 AM 497616444 495813620  29897628      5.67        24  11285016 149035620     27.81   2767616  19485108         0
01:17:59 AM 497612624 495809868  29901448      5.67        24  11289548 148946004     27.79   2767600  19490664         0
01:18:01 AM 497631104 495828384  29882968      5.66        24  11270400 148946004     27.79   2767608  19471932         0
01:18:03 AM 497630392 495827728  29883680      5.67        24  11270400 149010396     27.81   2767600  19471832         0
01:18:05 AM 497629828 495827112  29884244      5.67        24  11270400 148938316     27.79   2767596  19472984         0
01:18:07 AM 497628612 495825952  29885460      5.67        24  11270524 148938316     27.79   2767640  19473032         0
01:18:09 AM 497630400 495827708  29883672      5.66        24  11270340 148862548     27.78   2767584  19472092         0
01:18:11 AM 497629844 495827180  29884228      5.67        24  11270460 148862548     27.78   2767612  19472860         0
01:18:13 AM 497611048 495808408  29903024      5.67        24  11270400 148862548     27.78   2767616  19492176         0
01:18:15 AM 497609748 495807168  29904324      5.67        24  11270400 148911280     27.79   2767608  19493016         0
01:18:17 AM 497609244 495806736  29904828      5.67        24  11270520 148975672     27.80   2767624  19492768         0
01:18:19 AM 497609508 495806988  29904564      5.67        24  11270400 148975672     27.80   2767644  19492612         0
01:18:21 AM 497608388 495805896  29905684      5.67        24  11270400 148894948     27.78   2767604  19493552         0
01:18:23 AM 497594688 495792144  29919384      5.67        24  11284064 148886660     27.78   2767608  19507224         0
01:18:25 AM 497609092 495806528  29904980      5.67        24  11270840 148877704     27.78   2768092  19493208         0
01:18:27 AM 497570440 495767912  29943632      5.68        24  11289552 148989832     27.80   2776188  19522324         0
01:18:29 AM 497588292 495785812  29925780      5.67        24  11270404 148922548     27.79   2767620  19513432         0
01:18:31 AM 497569044 495766616  29945028      5.68        24  11270284 148922548     27.79   2767568  19532244         0
01:18:33 AM 497568660 495766276  29945412      5.68        24  11270464 148986940     27.80   2767628  19532512         0
01:18:35 AM 497548776 495746448  29965296      5.68        24  11270404 149115724     27.83   2767620  19552496         0
01:18:37 AM 497548608 495746340  29965464      5.68        24  11270588 149098872     27.82   2767652  19551940         0
01:18:39 AM 497548232 495746004  29965840      5.68        24  11270468 149080976     27.82   2767628  19552700         0
01:18:41 AM 497548336 495746248  29965736      5.68        24  11270404 149145368     27.83   2767608  19552596         0
01:18:43 AM 497548068 495745980  29966004      5.68        24  11270404 149209760     27.84   2767596  19552732         0
01:18:45 AM 497548104 495746040  29965968      5.68        24  11270464 149048424     27.81   2767620  19552552         0
01:18:47 AM 497527624 495725584  29986448      5.68        24  11289556 149112816     27.82   2767592  19573004         0
01:18:49 AM 497547052 495745036  29967020      5.68        24  11270472 149112816     27.82   2767604  19553340         0
01:18:51 AM 497547504 495745508  29966568      5.68        24  11270404 149035964     27.81   2767612  19554052         0
01:18:53 AM 497547400 495745400  29966672      5.68        24  11270344 149035964     27.81   2767588  19553828         0
01:18:55 AM 497547044 495745068  29967028      5.68        24  11270408 149100356     27.82   2767604  19554240         0
01:18:57 AM 497545736 495743748  29968336      5.68        24  11270348 149012656     27.81   2767588  19553948         0
01:18:59 AM 497528148 495726204  29985924      5.68        24  11289560 149070140     27.82   2767608  19572772         0
01:19:01 AM 497546004 495744144  29968068      5.68        24  11270344 149134532     27.83   2767616  19554732         0
01:19:03 AM 497546280 495744480  29967792      5.68        24  11270408 149061252     27.82   2767608  19554068         0
01:19:05 AM 497545864 495744048  29968208      5.68        24  11270468 148916148     27.79   2767616  19554528         0
01:19:07 AM 497544576 495742800  29969496      5.68        24  11270408 148980540     27.80   2767596  19554924         0
01:19:09 AM 497546044 495744332  29968028      5.68        24  11270468 149044932     27.81   2767652  19554684         0
01:19:11 AM 497526148 495724472  29987924      5.68        24  11289560 149109324     27.82   2767596  19574956         0
01:19:13 AM 497544200 495742528  29969872      5.68        24  11270468 149108000     27.82   2767628  19554992         0
01:19:15 AM 497544852 495743200  29969220      5.68        24  11270408 149108000     27.82   2767596  19556028         0
01:19:17 AM 497545160 495743520  29968912      5.68        24  11270408 149172392     27.84   2767604  19556388         0
01:19:19 AM 497544540 495742936  29969532      5.68        24  11270344 149096040     27.82   2767604  19556588         0
01:19:21 AM 497544108 495742520  29969964      5.68        24  11270408 149096040     27.82   2767608  19556036         0
01:19:23 AM 497594148 495792492  29919924      5.67        24  11270468 149017316     27.81   2767620  19507124         0
01:19:25 AM 497573948 495772320  29940124      5.68        24  11270408 149081708     27.82   2767604  19526608         0
01:19:27 AM 497574388 495772704  29939684      5.68        24  11270408 149013220     27.81   2767620  19526764         0
01:19:29 AM 497573244 495771580  29940828      5.68        24  11270468 149096940     27.82   2767640  19527188         0
01:19:31 AM 497573192 495771572  29940880      5.68        24  11270352 149083600     27.82   2767588  19527220         0
01:19:33 AM 497553416 495751776  29960656      5.68        24  11289560 149147992     27.83   2767624  19546856         0
01:19:35 AM 497554564 495752888  29959508      5.68        24  11270408 149081528     27.82   2767608  19545684         0
01:19:37 AM 497537092 495735504  29976980      5.68        24  11286980 149067828     27.82   2767584  19562596         0
01:19:39 AM 497553752 495752080  29960320      5.68        24  11270408 149056504     27.81   2767616  19545804         0
01:19:41 AM 497553140 495751492  29960932      5.68        24  11270468 148991612     27.80   2767640  19547176         0
01:19:43 AM 497553160 495751568  29960912      5.68        24  11270468 148901816     27.79   2767644  19547032         0
01:19:45 AM 497554400 495752792  29959672      5.68        24  11270468 148887708     27.78   2767616  19546348         0
01:19:47 AM 497516108 495714460  29997964      5.69        24  11308712 148887348     27.78   2767608  19585508         0
01:19:49 AM 497552360 495750788  29961712      5.68        24  11270320 148887348     27.78   2767600  19547436         0
01:19:51 AM 497553368 495751796  29960704      5.68        24  11270408 148810488     27.77   2767616  19547456         0
01:19:53 AM 497552440 495750892  29961632      5.68        24  11270852 148810488     27.77   2768092  19547616         0
01:19:55 AM 497533712 495732212  29980360      5.68        24  11288552 149003664     27.80   2767612  19566500         0
01:19:57 AM 497513388 495711972  30000684      5.69        24  11289436 149068056     27.82   2767572  19586792         0
01:19:59 AM 497531912 495730488  29982160      5.68        24  11270476 149114500     27.82   2767628  19568640         0
01:20:01 AM 497513160 495711756  30000912      5.69        24  11270416 149043552     27.81   2767608  19586472         0
01:20:03 AM 497511572 495710236  30002500      5.69        24  11270536 149043552     27.81   2767636  19586944         0
01:20:05 AM 497492160 495690848  30021912      5.69        24  11270476 148961848     27.80   2767632  19606920         0
01:20:07 AM 497473240 495671968  30040832      5.69        24  11270416 148961848     27.80   2767612  19625820         0
