Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

08:14:33 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
08:36:47 AM 1014738140 1011653920  41542036      3.93        24  17654440 221055940     20.76   2836068  29761696         0
08:36:49 AM 1014735936 1011651688  41544240      3.93        24  17654768 221097632     20.77   2836060  29763640         0
08:36:51 AM 1014619400 1011535040  41660776      3.94        24  17768664 221290356     20.78   2836060  29880440         0
08:36:53 AM 1014734360 1011650000  41545816      3.93        24  17654440 221182036     20.77   2836076  29765872         0
08:36:55 AM 1014733516 1011649220  41546660      3.93        24  17654440 221179184     20.77   2836076  29766588         0
08:36:57 AM 1014730520 1011646224  41549656      3.93        24  17654440 221145604     20.77   2836044  29768388         0
08:36:59 AM 1014728556 1011644388  41551620      3.93        24  17655268 221255812     20.78   2836580  29769400         0
08:37:01 AM 1014728760 1011644520  41551416      3.93        24  17655108 221294748     20.79   2836052  29770552         0
08:37:03 AM 1014727964 1011643588  41552212      3.93        24  17654440 221322808     20.79   2836052  29771900         0
08:37:05 AM 1014726760 1011642368  41553416      3.93        24  17654440 221331092     20.79   2836068  29772400         0
08:37:07 AM 1014725720 1011641328  41554456      3.93        24  17654440 221256784     20.78   2836044  29773068         0
08:37:09 AM 1014635172 1011550996  41645004      3.94        24  17655096 221383876     20.79   2836604  29864088         0
08:37:11 AM 1014723648 1011639344  41556528      3.93        24  17654440 221265240     20.78   2836056  29776776         0
08:37:13 AM 1014721220 1011636868  41558956      3.93        24  17654440 221265204     20.78   2836032  29777884         0
08:37:15 AM 1014719376 1011635040  41560800      3.93        24  17654440 221314544     20.79   2836044  29779560         0
08:37:17 AM 1014718432 1011634096  41561744      3.93        24  17654440 221314544     20.79   2836044  29781652         0
08:37:19 AM 1014492844 1011408596  41787332      3.96        24  17768848 221421860     20.80   2836060  30005568         0
08:37:21 AM 1014521064 1011436636  41759112      3.95        24  17735584 221330348     20.79   2836080  29979372         0
08:37:23 AM 1014714432 1011630072  41565744      3.94        24  17654548 221110232     20.77   2836068  29784932         0
08:37:25 AM 1014713596 1011629196  41566580      3.94        24  17654440 221110232     20.77   2836036  29786968         0
08:37:27 AM 1014600256 1011515860  41679920      3.95        24  17654440 221134036     20.77   2836040  29898180         0
08:37:29 AM 1014635316 1011551000  41644860      3.94        24  17654236 221210328     20.78   2836040  29862728         0
08:37:31 AM 1014707348 1011622968  41572828      3.94        24  17654440 221011032     20.76   2836044  29790524         0
08:37:33 AM 1014707936 1011623620  41572240      3.94        24  17654440 221080512     20.77   2836036  29790212         0
08:37:35 AM 1014705684 1011621368  41574492      3.94        24  17654440 221080512     20.77   2836068  29793044         0
08:37:37 AM 1014590604 1011506288  41689572      3.95        24  17769352 221196352     20.78   2918204  29826180         0
08:37:39 AM 1014704244 1011619944  41575932      3.94        24  17654440 221104436     20.77   2836044  29794664         0
08:37:41 AM 1014703028 1011618784  41577148      3.94        24  17654452 221103480     20.77   2836044  29795828         0
08:37:43 AM 1014702128 1011617948  41578048      3.94        24  17654764 221069988     20.76   2836068  29797108         0
08:37:45 AM 1014477012 1011392800  41803164      3.96        24  17761792 221258464     20.78   2836060  30021332         0
08:37:47 AM 1014700284 1011616024  41579892      3.94        24  17654440 221063704     20.76   2836052  29798600         0
08:37:49 AM 1014540824 1011456564  41739352      3.95        24  17697584 221142480     20.77   2836060  29958172         0
08:37:51 AM 1014483184 1011398932  41796992      3.96        24  17753224 221276908     20.78   2836060  30015100         0
08:37:53 AM 1014695328 1011611092  41584848      3.94        24  17654768 221020800     20.76   2836052  29803332         0
08:37:55 AM 1014695180 1011610936  41584996      3.94        24  17654764 220858936     20.74   2836068  29804380         0
08:37:57 AM 1014587764 1011503448  41692412      3.95        24  17654440 221127324     20.77   2836052  29912008         0
08:37:59 AM 1014691192 1011606804  41588984      3.94        24  17654444 221041728     20.76   2836056  29808076         0
08:38:01 AM 1014690980 1011606648  41589196      3.94        24  17654444 221036988     20.76   2836040  29808896         0
08:38:03 AM 1014689160 1011604876  41591016      3.94        24  17654444 221039504     20.76   2836052  29810004         0
08:38:05 AM 1014686768 1011602524  41593408      3.94        24  17654444 221120404     20.77   2836056  29811112         0
08:38:07 AM 1014522120 1011437844  41758056      3.95        24  17701316 221244588     20.78   2836064  29974712         0
08:38:09 AM 1014492780 1011408456  41787396      3.96        24  17769356 221309152     20.79   2836060  30005448         0
08:38:11 AM 1014492100 1011407772  41788076      3.96        24  17768856 221305536     20.79   2836044  30007552         0
08:38:13 AM 1014455800 1011371380  41824376      3.96        24  17765828 221279428     20.78   2836076  30043784         0
08:38:15 AM 1014681084 1011596680  41599092      3.94        24  17654444 221118956     20.77   2836060  29818416         0
08:38:17 AM 1014679336 1011595252  41600840      3.94        24  17654564 221218832     20.78   2836376  29819648         0
08:38:19 AM 1014619888 1011535692  41660288      3.94        24  17713240 221483104     20.80   2895036  29820620         0
08:38:21 AM 1014677456 1011593268  41602720      3.94        24  17654788 221289524     20.78   2836364  29821620         0
08:38:23 AM 1014674000 1011589876  41606176      3.94        24  17654760 221287652     20.78   2836068  29824180         0
08:38:25 AM 1014560064 1011475860  41720112      3.95        24  17769360 221492892     20.80   2836044  29939708         0
08:38:27 AM 1014671788 1011587628  41608388      3.94        24  17654952 221192552     20.78   2836556  29826428         0
08:38:29 AM 1014672204 1011588060  41607972      3.94        24  17654448 221102356     20.77   2836060  29826852         0
08:38:31 AM 1014671084 1011586964  41609092      3.94        24  17654772 221099324     20.77   2836068  29828276         0
08:38:33 AM 1014669976 1011585856  41610200      3.94        24  17654448 221081608     20.77   2836056  29830308         0
08:38:35 AM 1014667624 1011583552  41612552      3.94        24  17654232 221365444     20.79   2836064  29832240         0
08:38:37 AM 1014437084 1011352884  41843092      3.96        24  17768856 221521208     20.81   2836080  30061944         0
08:38:39 AM 1014666212 1011581988  41613964      3.94        24  17654448 221332392     20.79   2836084  29833388         0
08:38:41 AM 1014664608 1011580464  41615568      3.94        24  17654448 221372832     20.79   2836044  29834156         0
08:38:43 AM 1014663240 1011579080  41616936      3.94        24  17654448 221294548     20.79   2836092  29835812         0
08:38:45 AM 1014315448 1011231264  41964728      3.97        24  17770044 221466364     20.80   2836044  30182680         0
08:38:47 AM 1014661036 1011576772  41619140      3.94        24  17654448 221089400     20.77   2836052  29838240         0
08:38:49 AM 1014660028 1011575748  41620148      3.94        24  17654448 221094768     20.77   2836060  29839072         0
08:38:51 AM 1014659148 1011574820  41621028      3.94        24  17654448 220987628     20.76   2836076  29840380         0
08:38:53 AM 1014553436 1011469188  41726740      3.95        24  17654360 221167468     20.77   2836072  29945236         0
08:38:55 AM 1014437700 1011353460  41842476      3.96        24  17756760 221131768     20.77   2836080  30060244         0
08:38:57 AM 1014627532 1011543372  41652644      3.94        24  17654448 221147704     20.77   2836064  29870660         0
08:38:59 AM 1014653464 1011569280  41626712      3.94        24  17654396 221225404     20.78   2836044  29844868         0
08:39:01 AM 1014653076 1011568908  41627100      3.94        24  17654448 221220540     20.78   2836052  29845532         0
08:39:03 AM 1014535684 1011451588  41744492      3.95        24  17769360 221287248     20.78   2895524  29901556         0
08:39:05 AM 1014650792 1011566560  41629384      3.94        24  17654448 221210596     20.78   2836072  29847496         0
08:39:07 AM 1014504680 1011420304  41775496      3.95        24  17684184 221326316     20.79   2836048  29993344         0
08:39:09 AM 1014648016 1011563764  41632160      3.94        24  17654772 221246948     20.78   2836064  29850748         0
08:39:11 AM 1014646780 1011562496  41633396      3.94        24  17654448 221246948     20.78   2836064  29851052         0
08:39:13 AM 1014414080 1011329964  41866096      3.96        24  17884924 221582588     20.81   2836088  30083108         0
08:39:15 AM 1014645740 1011561400  41634436      3.94        24  17654448 221352112     20.79   2836056  29853696         0
08:39:17 AM 1014628968 1011544652  41651208      3.94        24  17654736 221542680     20.81   2836072  29870272         0
08:39:19 AM 1014643296 1011558876  41636880      3.94        24  17654448 221350324     20.79   2836056  29855724         0
08:39:21 AM 1014642076 1011557656  41638100      3.94        24  17654448 221350324     20.79   2836044  29857136         0
08:39:23 AM 1014409896 1011325500  41870280      3.96        24  17884040 221671252     20.82   2836056  30088828         0
08:39:25 AM 1014640704 1011556300  41639472      3.94        24  17654448 221505440     20.81   2836048  29859020         0
08:39:27 AM 1014521512 1011437228  41758664      3.95        24  17769364 221660212     20.82   2836064  29976160         0
08:39:29 AM 1014636800 1011552588  41643376      3.94        24  17654452 221474212     20.80   2836064  29861944         0
08:39:31 AM 1014519696 1011435484  41760480      3.95        24  17769364 221590416     20.81   2836072  29978640         0
08:39:33 AM 1014634240 1011549816  41645936      3.94        24  17654452 221294096     20.79   2836064  29864840         0
08:39:35 AM 1014446716 1011362292  41833460      3.96        24  17724508 221407472     20.80   2836072  30051692         0
08:39:37 AM 1014631012 1011546548  41649164      3.94        24  17654452 221214900     20.78   2836056  29867328         0
08:39:39 AM 1014631200 1011546736  41648976      3.94        24  17654452 221214900     20.78   2836068  29867960         0
08:39:41 AM 1014629096 1011544632  41651080      3.94        24  17654452 221214380     20.78   2836060  29869548         0
08:39:43 AM 1014626808 1011542488  41653368      3.94        24  17654452 221265956     20.78   2836084  29871812         0
08:39:45 AM 1014499144 1011414824  41781032      3.96        24  17667556 221378912     20.79   2836068  30000028         0
08:39:47 AM 1014624256 1011539968  41655920      3.94        24  17654452 221200408     20.78   2836084  29873036         0
